paper_id,pool,cell_type,subtype,species,original_symbol,normalized_symbol,normalization_status,evidence_type,marker_polarity,source_locator,source_context,old_decision,old_reason,old_citation_verified,task_no,citation_match_score,citation_verified,markdown_sha256_match,gate1_status
DOI_10.1126_sciimmunol.adf9988,A_exclude,p63+ multipotent airway progenitor population,,mouse,p63,TP63,alias_resolved,reference_imported,positive,Discussion p.14,"In mouse lung development, a p63+ multipotent airway progenitor population emerges at E9.0 (embryonic stage), followed by p63hi cells acquiring cytokeratin KRT5 to become mature tracheal basal cells at E14.5-15.5 (pseudoglandular stage) (65).",exclude,物种为 mouse 且细胞类型非任务目标；仅引述外部文献，非本文数据。,True,13,1.0,True,True,pass
DOI_10.1126_sciimmunol.adf9988,A_exclude,p63hi cells,,mouse,p63,TP63,alias_resolved,reference_imported,positive,Discussion p.14,"In mouse lung development, a p63+ multipotent airway progenitor population emerges at E9.0 (embryonic stage), followed by p63hi cells acquiring cytokeratin KRT5 to become mature tracheal basal cells at E14.5-15.5 (pseudoglandular stage) (65).",exclude,物种为 mouse 且细胞类型非任务目标；仅引述外部文献，非本文数据。,True,13,1.0,True,True,pass
DOI_10.1126_sciimmunol.adf9988,A_exclude,mature tracheal basal cells,,mouse,KRT5,KRT5,exact,reference_imported,positive,Discussion p.14,"In mouse lung development, a p63+ multipotent airway progenitor population emerges at E9.0 (embryonic stage), followed by p63hi cells acquiring cytokeratin KRT5 to become mature tracheal basal cells at E14.5-15.5 (pseudoglandular stage) (65).",exclude,物种为 mouse 且细胞类型非任务目标；仅引述外部文献，非本文数据。,True,13,1.0,True,True,pass
DOI_10.1126_sciimmunol.adf9988,A_exclude,SOX9+ tip progenitors,,human,SOX9,SOX9,exact,annotation_marker,positive,Discussion p.14,"spatially detected IL-1β-expressing immune cells in close proximity to the SOX9+ tip progenitors in these developmental stages (Fig 7A,D,E,F).",exclude,SOX9+ 尖端祖细胞非任务目标细胞，范围不符。,True,13,1.0,True,True,pass
DOI_10.1126_sciimmunol.adf9988,A_exclude,TP63+ basal-fated airway cells,,human,TP63,TP63,exact,annotation_marker,positive,Discussion p.14,indicating their potential involvement in the emergence of TP63+ basal-fated airway cells (Fig 7G).,exclude,TP63+ 基底命运气道细胞非任务目标细胞，范围不符。,True,13,1.0,True,True,pass
DOI_10.1126_sciimmunol.adf9988,A_exclude,MUC5AC+ early progenitors,,human,MUC5AC,MUC5AC,exact,annotation_marker,positive,Discussion p.14,IL-13 exhibits a similar effect on tip progenitor cells as IL-1β but promotes a distinct differentiation trajectory that notably diminishes the population of MUC5AC+ early progenitors.,exclude,MUC5AC+ 早期祖细胞非任务目标细胞，范围不符。,True,13,1.0,True,True,pass
DOI_10.1126_sciimmunol.adf9988,A_exclude,CD45+ immune cells,,human,CD45,PTPRC,alias_resolved,annotation_marker,positive,"Materials and Methods, Immune cell IHC quantification / Quantification of tissue-resident immune cells, Page 15-16",determining the number of CD45+ (Fig 1E) or CD68+ (Fig 5J) immune cells outside versus inside the CD31+ vasculature,exclude,CD45+ 免疫细胞非任务目标细胞，范围不符。,True,13,1.0,True,True,pass
DOI_10.1126_sciimmunol.adf9988,A_exclude,CD68+ immune cells,,human,CD68,CD68,exact,annotation_marker,positive,"Materials and Methods, Immune cell IHC quantification / Quantification of tissue-resident immune cells, Page 15-16",determining the number of CD45+ (Fig 1E) or CD68+ (Fig 5J) immune cells outside versus inside the CD31+ vasculature,exclude,CD68+ 免疫细胞非任务目标细胞，范围不符。,True,13,1.0,True,True,pass
DOI_10.1126_sciimmunol.adf9988,A_exclude,CD31+ vasculature,,human,CD31,PECAM1,alias_resolved,annotation_marker,positive,"Materials and Methods, Immune cell IHC quantification / Quantification of tissue-resident immune cells, Page 15-16",determining the number of CD45+ (Fig 1E) or CD68+ (Fig 5J) immune cells outside versus inside the CD31+ vasculature,exclude,CD31+ 血管/内皮非任务目标细胞，范围不符。,True,13,1.0,True,True,pass
DOI_10.1126_sciimmunol.adf9988,A_exclude,Macrophages,,human,CD14,CD14,exact,annotation_marker,positive,"Materials and Methods, Macrophage and DC culture and cytokine array, Page 18",Macrophages (HLA-DR+CD14+CD206+CD169-) or DC (HLA-DR+CD123-CD11c+) were isolated from human fetal lung tissue by FACS,exclude,巨噬细胞非任务目标细胞，FACS 门控用 CD14，范围不符。,True,13,1.0,True,True,pass
DOI_10.1126_sciimmunol.adf9988,A_exclude,Macrophages,,human,CD206,MRC1,alias_resolved,annotation_marker,positive,"Materials and Methods, Macrophage and DC culture and cytokine array, Page 18",Macrophages (HLA-DR+CD14+CD206+CD169-) or DC (HLA-DR+CD123-CD11c+) were isolated from human fetal lung tissue by FACS,exclude,巨噬细胞非任务目标细胞，FACS 门控用 CD206，范围不符。,True,13,1.0,True,True,pass
DOI_10.1126_sciimmunol.adf9988,A_exclude,Macrophages,,human,CD169,SIGLEC1,alias_resolved,annotation_marker,negative,"Materials and Methods, Macrophage and DC culture and cytokine array, Page 18",Macrophages (HLA-DR+CD14+CD206+CD169-) or DC (HLA-DR+CD123-CD11c+) were isolated from human fetal lung tissue by FACS,exclude,巨噬细胞非任务目标细胞；CD169- 用于 FACS 门控定义，范围不符。,True,13,1.0,True,True,pass
DOI_10.1126_sciimmunol.adf9988,A_exclude,DC,,human,CD123,IL3RA,alias_resolved,annotation_marker,negative,"Materials and Methods, Macrophage and DC culture and cytokine array, Page 18",Macrophages (HLA-DR+CD14+CD206+CD169-) or DC (HLA-DR+CD123-CD11c+) were isolated from human fetal lung tissue by FACS,exclude,DC 非任务目标细胞；CD123- 用于 FACS 门控定义，范围不符。,True,13,1.0,True,True,pass
DOI_10.1126_sciimmunol.adf9988,A_exclude,DC,,human,CD11c,ITGAX,alias_resolved,annotation_marker,positive,"Materials and Methods, Macrophage and DC culture and cytokine array, Page 18",Macrophages (HLA-DR+CD14+CD206+CD169-) or DC (HLA-DR+CD123-CD11c+) were isolated from human fetal lung tissue by FACS,exclude,DC 非任务目标细胞，FACS 门控用 CD11c，范围不符。,True,13,1.0,True,True,pass
DOI_10.1164_rccm.202207-1384oc,A_exclude,terminal airway-enriched secretory cells (TASCs),,human,SCGB3A2,SCGB3A2,exact,cluster_enriched,positive,Abstract (p.1171),includingSCGB3A21SFTPB1terminalairway-enrichedsecretorycells(TASCs)uniquetodistalairways,exclude,Non-target cell type; outside Schwann/pulmonary neuroendocrine scope,False,6,0.6667,False,True,fail_citation
DOI_10.1164_rccm.202207-1384oc,A_exclude,terminal airway-enriched secretory cells (TASCs),,human,SFTPB,SFTPB,exact,cluster_enriched,positive,Abstract (p.1171),includingSCGB3A21SFTPB1terminalairway-enrichedsecretorycells(TASCs)uniquetodistalairways,exclude,Non-target cell type; outside Schwann/pulmonary neuroendocrine scope,False,6,0.6667,False,True,fail_citation
DOI_10.1164_rccm.202207-1384oc,A_exclude,CD8+ T cells,,human,CD8,CD8,non_gene_entity,cluster_enriched,positive,Abstract (p.1171),increasedfrequencyofCD81Tcellsnormallyenrichedinproximalairways,exclude,"Non-target immune cell; CD8 is a protein/complex, not a unique gene",False,6,0.0,False,True,fail_citation
DOI_10.1164_rccm.202207-1384oc,A_exclude,IC,intermediate cell,human,SERPINB3,SERPINB3,exact,cluster_enriched,positive,"Results, 'Cellular Diversity along the Proximal–Distal Airway Axis'","ASE family included BCs, intermediate cells (ICs; SERPINB3high)",exclude,Non-target cell type; outside Schwann/pulmonary neuroendocrine scope,True,6,0.75,True,True,pass
DOI_10.1164_rccm.202207-1384oc,A_exclude,IC,intermediate cell,human,KRT6A,KRT6A,exact,cluster_enriched,positive,"Results, 'IFN-γ Inhibits TASC Regeneration by Distal Airway BCs'",increased proportion of KRT6+ ICs in IFN-γ-treated ALI epithelia,exclude,Non-target cell type; outside Schwann/pulmonary neuroendocrine scope,True,6,0.75,True,True,pass
DOI_10.1164_rccm.202207-1384oc,A_exclude,BC,basal cell,human,KRT5,KRT5,exact,cluster_enriched,positive,"Results, 'IFN-γ Inhibits TASC Regeneration by Distal Airway BCs'",without consistent changes in KRT5+ BCs/ICs,exclude,Non-target cell type; outside Schwann/pulmonary neuroendocrine scope,False,6,0.6,False,True,fail_citation
DOI_10.1164_rccm.202207-1384oc,A_exclude,S1,common secretory,human,SCGB1A1,SCGB1A1,exact,author_declared,positive,"Results, 'Regional Heterogeneity of Epithelial Cells'","SCGB1A1 protein, a marker of common S cells",exclude,Non-target cell type; outside Schwann/pulmonary neuroendocrine scope,False,6,0.6,False,True,fail_citation
DOI_10.1164_rccm.202207-1384oc,A_exclude,S1,common secretory,human,SCGB3A1,SCGB3A1,exact,cluster_enriched,positive,"Results, 'Altered Cellular Composition of Distal Airways in COPD'",common S cell genes SCGB1A1 and SCGB3A1 also expressed by TASCs,exclude,Non-target cell type; outside Schwann/pulmonary neuroendocrine scope,True,6,0.8571,True,True,pass
DOI_10.1164_rccm.202207-1384oc,A_exclude,S-Muc,mucus-producing secretory,human,MUC5AC,MUC5AC,exact,cluster_enriched,positive,"Results, 'Distal Airway BCs Are a Cellular Origin of TASCs'",Muc5AC+ S cells were more frequent in P airway BC-derived epithelia,exclude,Non-target cell type; outside Schwann/pulmonary neuroendocrine scope,False,6,0.0,False,True,fail_citation
DOI_10.1164_rccm.202207-1384oc,A_exclude,C,ciliated,human,TUBB4,TUBB4,ambiguous,figure_labeled,positive,Figure 2E legend,Immunofluorescence images showing expression of SCGB3A2 and tubulin b4 (TUBB4; cilia marker),exclude,Non-target cell type; TUBB4A/TUBB4B not resolved,True,6,0.72,True,True,fail_symbol
DOI_10.1164_rccm.202207-1384oc,A_exclude,C-s,SAA+ ciliated,human,SAA,SAA,ambiguous,cluster_enriched,positive,"Results, 'Cellular Diversity along the Proximal–Distal Airway Axis'",serum amyloid A [SAA] gene-expressing [C-s],exclude,"Non-target cell type; SAA is a family, not uniquely resolved",False,6,0.6,False,True,fail_citation
DOI_10.1164_rccm.202207-1384oc,A_exclude,Squamous cell,ALI-induced,human,KRT6A,KRT6A,exact,cluster_enriched,positive,"Results, 'Distal Airway BCs Are a Cellular Origin of TASCs'","squamous (KRT6A, SPRR1B)",exclude,Non-target cell type; outside Schwann/pulmonary neuroendocrine scope,True,6,1.0,True,True,pass
DOI_10.1164_rccm.202207-1384oc,A_exclude,Squamous cell,ALI-induced,human,SPRR1B,SPRR1B,exact,cluster_enriched,positive,"Results, 'Distal Airway BCs Are a Cellular Origin of TASCs'","squamous (KRT6A, SPRR1B)",exclude,Non-target cell type; outside Schwann/pulmonary neuroendocrine scope,True,6,1.0,True,True,pass
DOI_10.1164_rccm.202207-1384oc,A_exclude,TASC,terminal airway-enriched secretory cell,human,SCGB3A2,SCGB3A2,exact,author_declared,positive,"Results, 'Altered Cellular Composition of Distal Airways in COPD'",TASC markers SCGB3A2 and SFTPB,exclude,Non-target cell type; outside Schwann/pulmonary neuroendocrine scope,True,6,1.0,True,True,pass
DOI_10.1164_rccm.202207-1384oc,A_exclude,TASC,terminal airway-enriched secretory cell,human,SFTPB,SFTPB,exact,author_declared,positive,"Results, 'Altered Cellular Composition of Distal Airways in COPD'",TASC markers SCGB3A2 and SFTPB,exclude,Non-target cell type; outside Schwann/pulmonary neuroendocrine scope,True,6,1.0,True,True,pass
DOI_10.1164_rccm.202207-1384oc,A_exclude,TASC,terminal airway-enriched secretory cell,human,SFTA2,SFTA2,exact,author_declared,positive,"Results, 'Distal Airway BCs Are a Cellular Origin of TASCs'","TASC marker genes (e.g., SFTPB, SCGB3A2, SFTA2, RNASE1, and SFTPA2)",exclude,Non-target cell type; outside Schwann/pulmonary neuroendocrine scope,True,6,0.875,True,True,pass
DOI_10.1164_rccm.202207-1384oc,A_exclude,TASC,terminal airway-enriched secretory cell,human,RNASE1,RNASE1,exact,author_declared,positive,"Results, 'Distal Airway BCs Are a Cellular Origin of TASCs'","TASC marker genes (e.g., SFTPB, SCGB3A2, SFTA2, RNASE1, and SFTPA2)",exclude,Non-target cell type; outside Schwann/pulmonary neuroendocrine scope,True,6,0.875,True,True,pass
DOI_10.1164_rccm.202207-1384oc,A_exclude,TASC,terminal airway-enriched secretory cell,human,SFTPA2,SFTPA2,exact,author_declared,positive,"Results, 'Distal Airway BCs Are a Cellular Origin of TASCs'","TASC marker genes (e.g., SFTPB, SCGB3A2, SFTA2, RNASE1, and SFTPA2)",exclude,Non-target cell type; outside Schwann/pulmonary neuroendocrine scope,True,6,0.875,True,True,pass
DOI_10.1164_rccm.202207-1384oc,A_exclude,TASC,terminal airway-enriched secretory cell,human,SFTPC,SFTPC,exact,cluster_enriched,negative,"Results, 'Regional Heterogeneity of Epithelial Cells'",TASCs were typically SFTPC-negative,exclude,Non-target cell type; outside Schwann/pulmonary neuroendocrine scope,False,6,0.3333,False,True,fail_citation
DOI_10.1164_rccm.202207-1384oc,A_exclude,AT2,alveolar type 2,human,SFTPC,SFTPC,exact,author_declared,positive,"Results, 'Regional Heterogeneity of Epithelial Cells'","AT2 markers SFTPC, SFTPA1, and SFTPA2",exclude,Non-target cell type; outside Schwann/pulmonary neuroendocrine scope,True,6,1.0,True,True,pass
DOI_10.1164_rccm.202207-1384oc,A_exclude,AT2,alveolar type 2,human,SFTPA1,SFTPA1,exact,author_declared,positive,"Results, 'Regional Heterogeneity of Epithelial Cells'","AT2 markers SFTPC, SFTPA1, and SFTPA2",exclude,Non-target cell type; outside Schwann/pulmonary neuroendocrine scope,True,6,1.0,True,True,pass
DOI_10.1164_rccm.202207-1384oc,A_exclude,AT2,alveolar type 2,human,SFTPA2,SFTPA2,exact,author_declared,positive,"Results, 'Regional Heterogeneity of Epithelial Cells'","AT2 markers SFTPC, SFTPA1, and SFTPA2",exclude,Non-target cell type; outside Schwann/pulmonary neuroendocrine scope,True,6,1.0,True,True,pass
DOI_10.1164_rccm.202207-1384oc,A_exclude,Chondrocyte,,human,SNORC,SNORC,exact,cluster_enriched,positive,"Results, 'Cellular Diversity along the Proximal–Distal Airway Axis'",chondrocytes (SNORC),exclude,Non-target cell type; outside Schwann/pulmonary neuroendocrine scope,True,6,1.0,True,True,pass
DOI_10.1164_rccm.202207-1384oc,A_exclude,Fb2,CCL19+ adventitial fibroblast,human,CCL19,CCL19,exact,cluster_enriched,positive,"Results, 'Cellular Diversity along the Proximal–Distal Airway Axis'",CCL19+ [Fb2 including SFRP2+ Fbs(25)],exclude,Non-target cell type; outside Schwann/pulmonary neuroendocrine scope,False,6,0.6667,False,True,fail_citation
DOI_10.1164_rccm.202207-1384oc,A_exclude,Fb2,CCL19+ adventitial fibroblast,human,SFRP2,SFRP2,exact,cluster_enriched,positive,"Results, 'Cellular Diversity along the Proximal–Distal Airway Axis'",CCL19+ [Fb2 including SFRP2+ Fbs(25)],exclude,Non-target cell type; outside Schwann/pulmonary neuroendocrine scope,False,6,0.0,False,True,fail_citation
DOI_10.1164_rccm.202207-1384oc,A_exclude,Fb3,matrix fibroblast / myofibroblast,human,ELN,ELN,exact,cluster_enriched,positive,"Results, 'Cellular Diversity along the Proximal–Distal Airway Axis'","matrix (Fb3, ELN, COL1A1, including ACTA2+ myoFbs)",exclude,Non-target cell type; outside Schwann/pulmonary neuroendocrine scope,True,6,0.8571,True,True,pass
DOI_10.1164_rccm.202207-1384oc,A_exclude,Fb3,matrix fibroblast / myofibroblast,human,COL1A1,COL1A1,exact,cluster_enriched,positive,"Results, 'Cellular Diversity along the Proximal–Distal Airway Axis'","matrix (Fb3, ELN, COL1A1, including ACTA2+ myoFbs)",exclude,Non-target cell type; outside Schwann/pulmonary neuroendocrine scope,True,6,0.8571,True,True,pass
DOI_10.1164_rccm.202207-1384oc,A_exclude,Fb3,matrix fibroblast / myofibroblast,human,ACTA2,ACTA2,exact,cluster_enriched,positive,"Results, 'Cellular Diversity along the Proximal–Distal Airway Axis'","matrix (Fb3, ELN, COL1A1, including ACTA2+ myoFbs)",exclude,Non-target cell type; outside Schwann/pulmonary neuroendocrine scope,True,6,0.72,True,True,pass
DOI_10.1164_rccm.202207-1384oc,A_exclude,Fb4,alveolar-enriched fibroblast,human,GPC3,GPC3,exact,cluster_enriched,positive,"Results, 'Cellular Diversity along the Proximal–Distal Airway Axis'",Fb4 containing GPC3+ FGFR4+ alveolar Fbs(25),exclude,Non-target cell type; outside Schwann/pulmonary neuroendocrine scope,False,6,0.0,False,True,fail_citation
DOI_10.1164_rccm.202207-1384oc,A_exclude,Fb4,alveolar-enriched fibroblast,human,FGFR4,FGFR4,exact,cluster_enriched,positive,"Results, 'Cellular Diversity along the Proximal–Distal Airway Axis'",Fb4 containing GPC3+ FGFR4+ alveolar Fbs(25),exclude,Non-target cell type; outside Schwann/pulmonary neuroendocrine scope,False,6,0.0,False,True,fail_citation
DOI_10.1164_rccm.202207-1384oc,A_exclude,SM1/SM2,vascular smooth muscle,human,ADIRF,ADIRF,exact,author_declared,positive,"Results, 'Cellular Diversity along the Proximal–Distal Airway Axis'","SM1 and SM2 expressing vascular SM markers ADIRF, NOTCH3, PDGFRB",exclude,Non-target cell type; outside Schwann/pulmonary neuroendocrine scope,True,6,0.8889,True,True,pass
DOI_10.1164_rccm.202207-1384oc,A_exclude,SM1/SM2,vascular smooth muscle,human,NOTCH3,NOTCH3,exact,author_declared,positive,"Results, 'Cellular Diversity along the Proximal–Distal Airway Axis'","SM1 and SM2 expressing vascular SM markers ADIRF, NOTCH3, PDGFRB",exclude,Non-target cell type; outside Schwann/pulmonary neuroendocrine scope,True,6,0.8889,True,True,pass
DOI_10.1164_rccm.202207-1384oc,A_exclude,SM1/SM2,vascular smooth muscle,human,PDGFRB,PDGFRB,exact,author_declared,positive,"Results, 'Cellular Diversity along the Proximal–Distal Airway Axis'","SM1 and SM2 expressing vascular SM markers ADIRF, NOTCH3, PDGFRB",exclude,Non-target cell type; outside Schwann/pulmonary neuroendocrine scope,True,6,0.8889,True,True,pass
DOI_10.1164_rccm.202207-1384oc,A_exclude,SM3,airway smooth muscle / fibromyocyte,human,DES,DES,exact,author_declared,positive,"Results, 'Cellular Diversity along the Proximal–Distal Airway Axis'",SM3 expressing airway SM markers DES and CNN1,exclude,Non-target cell type; outside Schwann/pulmonary neuroendocrine scope,True,6,0.72,True,True,pass
DOI_10.1164_rccm.202207-1384oc,A_exclude,SM3,airway smooth muscle / fibromyocyte,human,CNN1,CNN1,exact,author_declared,positive,"Results, 'Cellular Diversity along the Proximal–Distal Airway Axis'",SM3 expressing airway SM markers DES and CNN1,exclude,Non-target cell type; outside Schwann/pulmonary neuroendocrine scope,True,6,0.8571,True,True,pass
